Unnamed: 0,Unnamed: 0.1,Instances,Entity1ID,Entity2ID,Entity Pair,LabelInput,Pairs,Reverse,detail,label_index,means,word_x,positionInSentence_x,wordsInSentence_x,wordLen_x,relativePosition_x,posTag01_x,posTag02_x,posTag03_x,posTag04_x,posTag05_x,posTag06_x,posTag07_x,posTag08_x,posTag09_x,posTag10_x,posTag11_x,posTag12_x,lastLetterInt_x,firstLetterInt_x,word_y,positionInSentence_y,wordsInSentence_y,wordLen_y,relativePosition_y,posTag01_y,posTag02_y,posTag03_y,posTag04_y,posTag05_y,posTag06_y,posTag07_y,posTag08_y,posTag09_y,posTag10_y,posTag11_y,posTag12_y,lastLetterInt_y,firstLetterInt_y
676,676,"['translation', 'quality', 'of', 'based', 'on', 'a', 'small-sized', 'we', 'use', 'an', 'out-of-domain', 'and,', 'in', 'addition,', 'the', 'language', 'model']",N03-2006.1,N03-2006.5,"(N03-2006.1,N03-2006.5)",0,"['N03-2006.1', 'N03-2006.5']",none,none,-1,-0.0019013093805020566,translation quality,5.0,27.0,19.0,0.2222222222222222,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,116.0,language model,22.0,27.0,14.0,0.8518518518518519,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
677,677,"['translation', 'quality', 'of', 'based', 'on', 'a', 'small-sized', 'we', 'use', 'an', 'out-of-domain', 'and,', 'in', 'addition,', 'the', 'of', 'an', 'in-domain', 'monolingual', 'corpus']",N03-2006.1,N03-2006.6,"(N03-2006.1,N03-2006.6)",0,"['N03-2006.1', 'N03-2006.6']",none,none,-1,-0.0017513753929071965,translation quality,5.0,27.0,19.0,0.2222222222222222,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,116.0,monolingual corpus,26.0,27.0,18.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
678,678,"['EBMT', 'based', 'on', 'a', 'small-sized', 'bilingual', 'corpus']",N03-2006.2,N03-2006.3,"(N03-2006.2,N03-2006.3)",0,"['N03-2006.2', 'N03-2006.3']",none,none,-1,-0.0017492769763927268,EBMT,7.0,27.0,4.0,0.2962962962962963,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,69.0,bilingual corpus,12.0,27.0,16.0,0.4814814814814815,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
679,679,"['EBMT', 'based', 'on', 'a', 'small-sized', 'we', 'use', 'an', 'out-of-domain', 'bilingual', 'corpus']",N03-2006.2,N03-2006.4,"(N03-2006.2,N03-2006.4)",0,"['N03-2006.2', 'N03-2006.4']",none,none,-1,-0.0018904629229013789,EBMT,7.0,27.0,4.0,0.2962962962962963,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,69.0,bilingual corpus,17.0,27.0,16.0,0.6666666666666666,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
680,680,"['EBMT', 'based', 'on', 'a', 'small-sized', 'we', 'use', 'an', 'out-of-domain', 'and,', 'in', 'addition,', 'the', 'language', 'model']",N03-2006.2,N03-2006.5,"(N03-2006.2,N03-2006.5)",0,"['N03-2006.2', 'N03-2006.5']",none,none,-1,-0.0020627652055067976,EBMT,7.0,27.0,4.0,0.2962962962962963,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,69.0,language model,22.0,27.0,14.0,0.8518518518518519,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
681,681,"['EBMT', 'based', 'on', 'a', 'small-sized', 'we', 'use', 'an', 'out-of-domain', 'and,', 'in', 'addition,', 'the', 'of', 'an', 'in-domain', 'monolingual', 'corpus']",N03-2006.2,N03-2006.6,"(N03-2006.2,N03-2006.6)",0,"['N03-2006.2', 'N03-2006.6']",none,none,-1,-0.0018635417260820905,EBMT,7.0,27.0,4.0,0.2962962962962963,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,84.0,69.0,monolingual corpus,26.0,27.0,18.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
682,682,"['bilingual', 'corpus', 'we', 'use', 'an', 'out-of-domain', 'bilingual', 'corpus']",N03-2006.3,N03-2006.4,"(N03-2006.3,N03-2006.4)",0,"['N03-2006.3', 'N03-2006.4']",none,none,-1,-0.002140680195271284,bilingual corpus,12.0,27.0,16.0,0.4814814814814815,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,bilingual corpus,17.0,27.0,16.0,0.6666666666666666,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
683,683,"['bilingual', 'corpus', 'we', 'use', 'an', 'out-of-domain', 'and,', 'in', 'addition,', 'the', 'language', 'model']",N03-2006.3,N03-2006.5,"(N03-2006.3,N03-2006.5)",0,"['N03-2006.3', 'N03-2006.5']",none,none,-1,-0.002274655527761336,bilingual corpus,12.0,27.0,16.0,0.4814814814814815,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,language model,22.0,27.0,14.0,0.8518518518518519,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
684,684,"['bilingual', 'corpus', 'we', 'use', 'an', 'out-of-domain', 'and,', 'in', 'addition,', 'the', 'of', 'an', 'in-domain', 'monolingual', 'corpus']",N03-2006.3,N03-2006.6,"(N03-2006.3,N03-2006.6)",0,"['N03-2006.3', 'N03-2006.6']",none,none,-1,-0.0020069909068915217,bilingual corpus,12.0,27.0,16.0,0.4814814814814815,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,monolingual corpus,26.0,27.0,18.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
685,685,"['bilingual', 'corpus', 'and,', 'in', 'addition,', 'the', 'language', 'model']",N03-2006.4,N03-2006.5,"(N03-2006.4,N03-2006.5)",0,"['N03-2006.4', 'N03-2006.5']",none,none,-1,-0.002357137890962454,bilingual corpus,17.0,27.0,16.0,0.6666666666666666,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,language model,22.0,27.0,14.0,0.8518518518518519,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
686,686,"['bilingual', 'corpus', 'and,', 'in', 'addition,', 'the', 'of', 'an', 'in-domain', 'monolingual', 'corpus']",N03-2006.4,N03-2006.6,"(N03-2006.4,N03-2006.6)",0,"['N03-2006.4', 'N03-2006.6']",none,none,-1,-0.001964555158050632,bilingual corpus,17.0,27.0,16.0,0.6666666666666666,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,monolingual corpus,26.0,27.0,18.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
687,687,"['language', 'model', 'of', 'an', 'in-domain', 'monolingual', 'corpus']",N03-2006.5,N03-2006.6,"(N03-2006.5,N03-2006.6)",0,"['N03-2006.5', 'N03-2006.6']",none,none,-1,-0.0022068936444224327,language model,22.0,27.0,14.0,0.8518518518518519,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0,monolingual corpus,26.0,27.0,18.0,1.0,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,109.0
688,688,"['evaluation', 'measures', 'of', 'the', 'BLEU', 'score']",N03-2006.8,N03-2006.9,"(N03-2006.8,N03-2006.9)",0,"['N03-2006.8', 'N03-2006.9']",none,none,-1,-0.0031513893533320647,evaluation measures,2.0,24.0,19.0,0.125,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0,BLEU score,5.0,24.0,10.0,0.25,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,66.0
689,689,"['evaluation', 'measures', 'of', 'the', 'and', 'the', 'NIST', 'score']",N03-2006.8,N03-2006.10,"(N03-2006.8,N03-2006.10)",0,"['N03-2006.8', 'N03-2006.10']",none,none,-1,-0.0029414935055233184,evaluation measures,2.0,24.0,19.0,0.125,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0,NIST score,8.0,24.0,10.0,0.375,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,78.0
690,690,"['evaluation', 'measures', 'of', 'the', 'and', 'the', 'demonstrated', 'the', 'effect', 'of', 'using', 'an', 'out-of-domain', 'bilingual', 'corpus']",N03-2006.8,N03-2006.11,"(N03-2006.8,N03-2006.11)",0,"['N03-2006.8', 'N03-2006.11']",none,none,-1,-0.002852264983313425,evaluation measures,2.0,24.0,19.0,0.125,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0,bilingual corpus,16.0,24.0,16.0,0.7083333333333334,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
691,691,"['evaluation', 'measures', 'of', 'the', 'and', 'the', 'demonstrated', 'the', 'effect', 'of', 'using', 'an', 'out-of-domain', 'and', 'the', 'possibility', 'of', 'using', 'the', 'language', 'model']",N03-2006.8,N03-2006.12,"(N03-2006.8,N03-2006.12)",0,"['N03-2006.8', 'N03-2006.12']",none,none,-1,-0.002789828600932141,evaluation measures,2.0,24.0,19.0,0.125,9.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,101.0,language model,23.0,24.0,14.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
692,692,"['BLEU', 'score', 'and', 'the', 'NIST', 'score']",N03-2006.9,N03-2006.10,"(N03-2006.9,N03-2006.10)",0,"['N03-2006.9', 'N03-2006.10']",none,none,-1,-0.0027661873565779788,BLEU score,5.0,24.0,10.0,0.25,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,66.0,NIST score,8.0,24.0,10.0,0.375,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,78.0
693,693,"['BLEU', 'score', 'and', 'the', 'demonstrated', 'the', 'effect', 'of', 'using', 'an', 'out-of-domain', 'bilingual', 'corpus']",N03-2006.9,N03-2006.11,"(N03-2006.9,N03-2006.11)",0,"['N03-2006.9', 'N03-2006.11']",none,none,-1,-0.002769243202209473,BLEU score,5.0,24.0,10.0,0.25,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,66.0,bilingual corpus,16.0,24.0,16.0,0.7083333333333334,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
694,694,"['BLEU', 'score', 'and', 'the', 'demonstrated', 'the', 'effect', 'of', 'using', 'an', 'out-of-domain', 'and', 'the', 'possibility', 'of', 'using', 'the', 'language', 'model']",N03-2006.9,N03-2006.12,"(N03-2006.9,N03-2006.12)",0,"['N03-2006.9', 'N03-2006.12']",none,none,-1,-0.002722292261562129,BLEU score,5.0,24.0,10.0,0.25,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,66.0,language model,23.0,24.0,14.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
695,695,"['NIST', 'score', 'demonstrated', 'the', 'effect', 'of', 'using', 'an', 'out-of-domain', 'bilingual', 'corpus']",N03-2006.10,N03-2006.11,"(N03-2006.10,N03-2006.11)",0,"['N03-2006.10', 'N03-2006.11']",none,none,-1,-0.0027537734802062807,NIST score,8.0,24.0,10.0,0.375,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,78.0,bilingual corpus,16.0,24.0,16.0,0.7083333333333334,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0
696,696,"['NIST', 'score', 'demonstrated', 'the', 'effect', 'of', 'using', 'an', 'out-of-domain', 'and', 'the', 'possibility', 'of', 'using', 'the', 'language', 'model']",N03-2006.10,N03-2006.12,"(N03-2006.10,N03-2006.12)",0,"['N03-2006.10', 'N03-2006.12']",none,none,-1,-0.002707451934615771,NIST score,8.0,24.0,10.0,0.375,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,78.0,language model,23.0,24.0,14.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
697,697,"['bilingual', 'corpus', 'and', 'the', 'possibility', 'of', 'using', 'the', 'language', 'model']",N03-2006.11,N03-2006.12,"(N03-2006.11,N03-2006.12)",0,"['N03-2006.11', 'N03-2006.12']",none,none,-1,-0.002388793451744213,bilingual corpus,16.0,24.0,16.0,0.7083333333333334,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,98.0,language model,23.0,24.0,14.0,1.0,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,108.0,108.0
698,698,"['unsupervised', 'technique', 'for', 'learning', 'morphology']",N03-2015.1,N03-2015.2,"(N03-2015.1,N03-2015.2)",0,"['N03-2015.1', 'N03-2015.2']",none,none,-1,-0.003469001432900787,unsupervised technique,4.0,14.0,22.0,0.35714285714285715,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,117.0,morphology,7.0,14.0,10.0,0.5714285714285714,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,109.0
699,699,"['unsupervised', 'technique', 'for', 'learning', 'by', 'identifying', 'hubs']",N03-2015.1,N03-2015.3,"(N03-2015.1,N03-2015.3)",0,"['N03-2015.1', 'N03-2015.3']",none,none,-1,-0.003088443196697152,unsupervised technique,4.0,14.0,22.0,0.35714285714285715,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,117.0,hubs,10.0,14.0,4.0,0.7857142857142857,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
700,700,"['unsupervised', 'technique', 'for', 'learning', 'by', 'identifying', 'in', 'an', 'automaton']",N03-2015.1,N03-2015.4,"(N03-2015.1,N03-2015.4)",0,"['N03-2015.1', 'N03-2015.4']",none,none,-1,-0.00294501210358126,unsupervised technique,4.0,14.0,22.0,0.35714285714285715,6.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,117.0,automaton,13.0,14.0,9.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0
701,701,"['morphology', 'by', 'identifying', 'hubs']",N03-2015.2,N03-2015.3,"(N03-2015.2,N03-2015.3)",0,"['N03-2015.2', 'N03-2015.3']",none,none,-1,-0.002140475031017333,morphology,7.0,14.0,10.0,0.5714285714285714,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,109.0,hubs,10.0,14.0,4.0,0.7857142857142857,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
702,702,"['morphology', 'by', 'identifying', 'in', 'an', 'automaton']",N03-2015.2,N03-2015.4,"(N03-2015.2,N03-2015.4)",0,"['N03-2015.2', 'N03-2015.4']",none,none,-1,-0.0021843572987450496,morphology,7.0,14.0,10.0,0.5714285714285714,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,121.0,109.0,automaton,13.0,14.0,9.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0
703,703,"['hubs', 'in', 'an', 'automaton']",N03-2015.3,N03-2015.4,"(N03-2015.3,N03-2015.4)",1,"['N03-2015.3', 'N03-2015.4']",False,PART_WHOLE,3,-0.0014864263510463215,hubs,10.0,14.0,4.0,0.7857142857142857,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0,automaton,13.0,14.0,9.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,110.0,97.0
704,704,"['hub', 'is', 'a', 'node']",N03-2015.5,N03-2015.6,"(N03-2015.5,N03-2015.6)",0,"['N03-2015.5', 'N03-2015.6']",none,none,-1,-0.0013680158364467133,hub,4.0,21.0,3.0,0.2380952380952381,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,98.0,104.0,node,7.0,21.0,4.0,0.3809523809523809,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,110.0
705,705,"['hub', 'is', 'a', 'in', 'a', 'graph']",N03-2015.5,N03-2015.7,"(N03-2015.5,N03-2015.7)",0,"['N03-2015.5', 'N03-2015.7']",none,none,-1,-0.0012518784665224846,hub,4.0,21.0,3.0,0.2380952380952381,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,98.0,104.0,graph,10.0,21.0,5.0,0.5238095238095238,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,103.0
706,706,"['hub', 'is', 'a', 'in', 'a', 'with', 'in-degree']",N03-2015.5,N03-2015.8,"(N03-2015.5,N03-2015.8)",0,"['N03-2015.5', 'N03-2015.8']",none,none,-1,-0.002520679187774659,hub,4.0,21.0,3.0,0.2380952380952381,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,98.0,104.0,in-degree,12.0,21.0,9.0,0.6190476190476191,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,105.0
707,707,"['hub', 'is', 'a', 'in', 'a', 'with', 'greater', 'than', 'one', 'and', 'out-degree']",N03-2015.5,N03-2015.9,"(N03-2015.5,N03-2015.9)",0,"['N03-2015.5', 'N03-2015.9']",none,none,-1,-0.002790420949459076,hub,4.0,21.0,3.0,0.2380952380952381,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,98.0,104.0,out-degree,17.0,21.0,10.0,0.8571428571428571,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,111.0
708,708,"['node', 'in', 'a', 'graph']",N03-2015.6,N03-2015.7,"(N03-2015.6,N03-2015.7)",0,"['N03-2015.6', 'N03-2015.7']",none,none,-1,-0.002008995314439138,node,7.0,21.0,4.0,0.3809523809523809,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,110.0,graph,10.0,21.0,5.0,0.5238095238095238,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,103.0
709,709,"['node', 'in', 'a', 'with', 'in-degree']",N03-2015.6,N03-2015.8,"(N03-2015.6,N03-2015.8)",0,"['N03-2015.6', 'N03-2015.8']",none,none,-1,-0.003367861161629359,node,7.0,21.0,4.0,0.3809523809523809,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,110.0,in-degree,12.0,21.0,9.0,0.6190476190476191,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,105.0
710,710,"['node', 'in', 'a', 'with', 'greater', 'than', 'one', 'and', 'out-degree']",N03-2015.6,N03-2015.9,"(N03-2015.6,N03-2015.9)",0,"['N03-2015.6', 'N03-2015.9']",none,none,-1,-0.003284808740959511,node,7.0,21.0,4.0,0.3809523809523809,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,110.0,out-degree,17.0,21.0,10.0,0.8571428571428571,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,111.0
711,711,"['graph', 'with', 'in-degree']",N03-2015.7,N03-2015.8,"(N03-2015.7,N03-2015.8)",0,"['N03-2015.7', 'N03-2015.8']",none,none,-1,-0.004138313796785143,graph,10.0,21.0,5.0,0.5238095238095238,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,103.0,in-degree,12.0,21.0,9.0,0.6190476190476191,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,105.0
712,712,"['graph', 'with', 'greater', 'than', 'one', 'and', 'out-degree']",N03-2015.7,N03-2015.9,"(N03-2015.7,N03-2015.9)",0,"['N03-2015.7', 'N03-2015.9']",none,none,-1,-0.003632981472959121,graph,10.0,21.0,5.0,0.5238095238095238,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,104.0,103.0,out-degree,17.0,21.0,10.0,0.8571428571428571,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,111.0
713,713,"['in-degree', 'greater', 'than', 'one', 'and', 'out-degree']",N03-2015.8,N03-2015.9,"(N03-2015.8,N03-2015.9)",0,"['N03-2015.8', 'N03-2015.9']",none,none,-1,-0.004160154918829599,in-degree,12.0,21.0,9.0,0.6190476190476191,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,105.0,out-degree,17.0,21.0,10.0,0.8571428571428571,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,111.0
714,714,"['word-trie', 'transform', 'it', 'into', 'a', 'minimal', 'DFA']",N03-2015.10,N03-2015.11,"(N03-2015.10,N03-2015.11)",0,"['N03-2015.10', 'N03-2015.11']",none,none,-1,-0.0022764995811032323,word-trie,3.0,12.0,9.0,0.3333333333333333,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,119.0,minimal DFA,8.0,12.0,11.0,0.75,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,65.0,109.0
715,715,"['word-trie', 'transform', 'it', 'into', 'a', ',', 'then', 'identify', 'hubs']",N03-2015.10,N03-2015.12,"(N03-2015.10,N03-2015.12)",0,"['N03-2015.10', 'N03-2015.12']",none,none,-1,-0.002325557776723042,word-trie,3.0,12.0,9.0,0.3333333333333333,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,119.0,hubs,11.0,12.0,4.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
716,716,"['minimal', 'DFA', 'then', 'identify', 'hubs']",N03-2015.11,N03-2015.12,"(N03-2015.11,N03-2015.12)",0,"['N03-2015.11', 'N03-2015.12']",none,none,-1,-0.0028030633458904198,minimal DFA,8.0,12.0,11.0,0.75,9.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,65.0,109.0,hubs,11.0,12.0,4.0,1.0,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0
717,717,"['hubs', 'mark', 'the', 'boundary', 'between', 'root']",N03-2015.13,N03-2015.14,"(N03-2015.13,N03-2015.14)",0,"['N03-2015.13', 'N03-2015.14']",none,none,-1,-0.002878876085634585,hubs,1.0,18.0,4.0,0.1111111111111111,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0,root,6.0,18.0,4.0,0.3888888888888889,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,116.0,114.0
718,718,"['hubs', 'mark', 'the', 'boundary', 'between', 'and', 'suffix']",N03-2015.13,N03-2015.15,"(N03-2015.13,N03-2015.15)",0,"['N03-2015.13', 'N03-2015.15']",none,none,-1,-0.002582498624842004,hubs,1.0,18.0,4.0,0.1111111111111111,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0,suffix,8.0,18.0,6.0,0.5,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,120.0,115.0
719,719,"['hubs', 'mark', 'the', 'boundary', 'between', 'and', 'achieving', 'similar', 'performance']",N03-2015.13,N03-2015.16,"(N03-2015.13,N03-2015.16)",0,"['N03-2015.13', 'N03-2015.16']",none,none,-1,-0.002624590519777278,hubs,1.0,18.0,4.0,0.1111111111111111,11.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,115.0,104.0,performance,11.0,18.0,11.0,0.6666666666666666,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,101.0,112.0
